retailer,ingredient_key,name,line_count,status,each_to_grams,needs_substitution,spend_score,model,llm_notes,reviewer_notes,decided_by,created_at,updated_at,pantry_staple,search_term,alias_of,unit_kind
ocado,name:brussels sprouts,Brussels Sprouts,85,approved,,0,204.0,gpt-5.6-luna,"Excluded the Brussels sprouts with chestnuts because it is a prepared combination rather than plain Brussels sprouts, and excluded purple tenderstem broccoli as unrelated.",,human,2026-07-23 15:55:01.131237,2026-07-23 22:30:22.497903,0,,,mass
ocado,name:bulgogi sauce,Bulgogi Sauce,122,approved,,0,134.2,gpt-5.6-luna,"Sempio is the only direct bulgogi-sauce match. The other accepted products are Korean BBQ sauces and should work as substitutes, with sweet/spicy versions being less faithful. Meal kits, wing sauce, and premium outliers were excluded.",,human,2026-07-21 18:03:39.800175,2026-07-23 15:42:34.582604,0,,,mass
ocado,name:bulgur wheat,Bulgur Wheat,336,approved,,0,756.0,gpt-5.6-luna,The Merchant Gourmet product is a bulgur-and-rice blend rather than plain bulgur wheat. The organic Garofalo product is a premium outlier and is not needed when more economical direct matches are available.,,human,2026-07-21 17:44:31.988180,2026-07-22 15:48:35.137277,0,,,mass
ocado,name:burger buns,Burger Buns,508,approved,60.0,0,441.96,gpt-5.6-luna,"The accepted exact matches cover standard, seeded, brioche, and gluten-free burger buns. Plain baps and rolls are included only as form-different alternatives. Flavoured caramelised-onion buns and Japanese-style slider/milk buns were excluded because they are specialised or differently sized products.",,human,2026-07-21 17:40:02.578176,2026-07-27 20:11:07.269352,0,,,count
ocado,name:burger sauce,Burger Sauce,118,approved,,0,236.0,gpt-5.6-luna,Direct burger sauce products are available. The fried chicken sauce was excluded as unrelated.,,human,2026-07-21 18:04:01.099514,2026-07-23 11:02:25.749311,0,,,mass
ocado,name:burrata,Burrata,41,approved,,0,143.5,gpt-5.6-luna,"Direct whole-burrata matches are available. Stracciatella, mozzarella, ricotta and burrata-filled ravioli were excluded because they are not whole burrata.",,human,2026-07-23 22:38:34.825389,2026-07-23 22:42:55.851525,0,,,mass
ocado,name:butter,Butter,1807,approved,,0,3614.0,gpt-5.6-luna,"Several plain salted and unsalted butters are direct matches. Salted butter is suitable for general cooking, while unsalted is preferable when a recipe specifies precise salt control. Spreadable blends are listed only as a lower-ranked form difference because they contain added oil.",,human,2026-07-21 17:32:40.508930,2026-07-22 10:22:42.108329,0,,,mass
ocado,name:butter beans,Butter Beans,173,approved,,0,77.85,gpt-5.6-luna,"The accepted products are plain butter beans or butter beans in water. Flavoured, mixed, crushed, stew, and miso products were excluded.",,human,2026-07-21 17:54:20.587959,2026-07-23 15:44:36.802248,0,,,mass
ocado,name:butter for the roux,Butter for the Roux,9,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-24 10:53:06.739884,2026-07-24 10:53:06.739887,1,,,mass
ocado,name:butter for the sauce,Butter for the Sauce,58,approved,,0,,,Assumed already in the cupboard; not shopped for.,,auto,2026-07-23 22:24:02.795368,2026-07-23 22:24:02.795373,1,,,mass
ocado,name:butternut squash,Butternut Squash,218,approved,550.0,0,348.8,gpt-5.6-luna,"Accepted whole fresh squashes as exact matches and plain sliced or frozen squash as form-different matches. Mixed squash-and-sweet-potato products, soups, pasta, sauces, ready meals and baby food were rejected.",,human,2026-07-21 17:51:21.179239,2026-07-27 20:11:07.270391,0,,,count
ocado,name:button mushrooms,Button Mushrooms,9,approved,,0,10.8,gpt-5.6-luna,"Several direct whole white/button mushroom options are available. Chestnut, portobello, flat, and grilled mushrooms were excluded because they are different varieties or preparations.",,human,2026-07-24 10:53:13.815302,2026-07-24 10:57:57.313249,0,,,mass
ocado,name:cajun blackening,Cajun Blackening,13,approved,,0,45.5,gpt-5.6-luna,The Squeaky Bean product is a prepared Cajun-flavoured food rather than a seasoning and is rejected. The accepted products are Cajun seasoning or spice blends; the BrewDog product is included as a less direct seasoning-form alternative.,Generic cajun seasoning was standing in for the blackening blend.,human,2026-07-23 23:38:18.958836,2026-07-28 19:38:53.608753,0,,,mass
ocado,name:cajun spice mix,Cajun Spice Mix,254,approved,,0,850.9,gpt-5.6-luna,"Several candidates are direct Cajun seasonings. Standard blends are preferred; smoky, extra-spicy and fries-specific versions may change the recipe's flavour.",,human,2026-07-21 17:49:28.438250,2026-07-22 16:50:38.116742,0,,,mass
ocado,name:cannellini beans,Cannellini Beans,85,approved,240.0,0,38.25,gpt-5.6-luna,Suitable direct cannellini bean products are available; white kidney beans are included only as a close substitute.,,human,2026-07-23 15:55:09.934688,2026-07-28 10:40:32.242823,0,,,mass
ocado,name:capers,Capers**,100,approved,,0,200.0,gpt-5.6-luna,"Caperberries, sauces, tapenade, dressing, anchovy products and grissini are not substitutes for plain capers. The accepted products are ranked by suitability for a typical 15g recipe quantity.",,human,2026-07-23 15:51:32.651567,2026-07-23 22:31:02.457167,0,,,mass
ocado,name:caramelised onion paste,Caramelised Onion Paste,38,approved,,1,167.2,gpt-5.6-luna,"No direct caramelised onion paste is listed. The Bay Tree caramelised onions are the closest substitute; blend or finely process them to approximate a paste. The marmalade and chutney are sweeter, more seasoned alternatives.",,human,2026-07-23 22:39:37.187776,2026-07-23 22:41:15.502203,0,,,mass
ocado,name:caramelised onion sausages,Caramelised Onion Sausages,23,approved,60.0,0,92.0,gpt-5.6-luna,The first two products are direct pork matches. The THIS product is an optional plant-based substitute; the other candidates are different sausage flavours or unrelated stuffing.,,human,2026-07-23 23:03:42.739949,2026-07-27 20:11:07.273045,0,,,count
ocado,name:caramelised red onion relish,Caramelised Red Onion Relish,7,approved,,0,18.55,gpt-5.6-luna,"A direct match is available; the remaining accepted products are chutney or onion-marmalade substitutes, or a different caramelised-onion preparation.",,human,2026-07-24 10:59:01.931638,2026-07-24 16:46:48.511785,0,,,mass
ocado,name:cardamom pod,Cardamom Pod,23,approved,,0,39.1,gpt-5.6-luna,Ground cardamom and concentrated cardamom extract were excluded because the ingredient calls for whole pods. The premium Daylesford option was also excluded as a poor-value outlier.,,human,2026-07-23 23:03:47.699787,2026-07-23 23:12:29.331544,0,,,mass
ocado,name:caribbean adobo,Caribbean Adobo,8,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 10:54:32.709437,2026-07-24 10:54:32.709441,0,,,mass
ocado,name:caribbean style jerk,Caribbean Style Jerk,125,approved,,0,150.0,gpt-5.6-luna,"Dry jerk seasonings are the closest matches. Marinades, barbecue sauces, hot sauce and finished curry sauce products were excluded because they are different forms and not direct substitutes for a seasoning ingredient.",,human,2026-07-21 18:03:03.856166,2026-07-23 11:32:51.236269,0,,,mass
ocado,name:carr s crackers,Carr's Crackers,9,approved,,0,15.3,gpt-5.6-luna,"Flavoured crackers, Melts, and the mixed selection were not ranked as defaults because the ingredient specifies generic Carr's crackers and recipes typically use 125g.",,human,2026-07-24 10:53:19.839584,2026-07-24 10:56:58.849479,0,,,mass
ocado,name:carrot,Carrot,1521,approved,100.0,0,1049.49,gpt-5.6-luna,"Fresh whole carrots are the direct match. Frozen, sliced, batons and canned carrots are included only as lower-ranked form differences; mixed vegetable products and prepared meals are excluded.",,human,2026-07-21 17:33:51.211674,2026-07-27 20:11:07.267510,0,,,count
ocado,name:cashew butter,Cashew Butter,25,approved,,0,87.5,gpt-5.6-luna,"Ranked smooth, good-value cashew butters first. Crunchy cashew butter is included as a texture-different option; mixed nut, almond, pistachio, granola and chocolate products were rejected.",,human,2026-07-23 23:02:46.459708,2026-07-23 23:11:56.662671,0,,,mass
ocado,name:cashew nuts,Cashew Nuts,63,approved,,0,189.0,gpt-5.6-luna,"Plain, unseasoned cashews are the best match for the generic ingredient. Roasted or salted products are included only as lower-ranked form differences; seasoned flavoured cashews and cashew butter are excluded.",,human,2026-07-23 22:23:19.588311,2026-07-23 22:31:40.828458,0,,,mass
ocado,name:cashew pieces,Cashew Pieces,36,alias,,0,108.0,gpt-5.6-luna,"No candidate is explicitly sold as cashew pieces. The accepted products are plain whole cashew nuts that can be chopped into pieces. Seasoned, honey-roasted, smoked, tamari-roasted and salted products were excluded because their flavour and preparation are unsuitable as a neutral recipe ingredient.",,human,2026-07-23 22:51:44.012927,2026-07-23 22:52:38.979656,0,,name:cashew nuts,mass
ocado,name:caster sugar,Caster Sugar,159,approved,,0,373.65,gpt-5.6-luna,Several direct standard caster sugar matches are available. Golden caster products are included only as form-different alternatives; the sugar alternative and premium golden option are excluded.,,human,2026-07-21 17:59:21.951289,2026-07-22 22:29:17.671156,0,,,mass
ocado,name:cauliflower,Cauliflower,75,approved,550.0,0,157.5,gpt-5.6-luna,"Direct whole-cauliflower matches are available. Mixed cauliflower-and-broccoli products, cauliflower rice, prepared dishes, and cauliflower-based snacks were excluded.",,human,2026-07-23 22:21:29.164763,2026-07-27 20:11:07.271641,0,,,count
ocado,name:cauliflower florets,Cauliflower Florets,144,approved,,0,244.8,gpt-5.6-luna,"A direct fresh florets product is available. Whole cauliflowers are included only as form-different alternatives; mixed cauliflower products, seasoned cauliflower, cauliflower rice, and broccoli products are excluded.",,human,2026-07-21 18:00:34.736572,2026-07-23 10:58:59.926067,0,,,mass
ocado,name:cavolo nero,Cavolo Nero,8,alias,,0,12.0,gpt-5.6-luna,"Rejected curly/sliced kale as different kale varieties, the prepared side dish as a composite product, and kale seeds as unrelated to the grocery ingredient.",,human,2026-07-24 10:54:35.933266,2026-07-24 10:57:16.865328,0,,name:chopped cavolo nero,mass
ocado,name:celeriac,Celeriac,10,approved,700.0,0,19.5,gpt-5.6-luna,"The remoulade slaw is a prepared salad rather than whole celeriac, so it is not a suitable match.",,human,2026-07-23 23:45:19.725094,2026-07-27 20:11:07.273766,0,,,count
ocado,name:celery stick,Celery Stick,26,approved,40.0,0,33.8,gpt-5.6-luna,Celery stick weight is estimated at about 40g per stick; whole celery is included as a usable but different-form option.,,human,2026-07-23 23:02:06.318912,2026-07-27 20:11:07.272865,0,,,count
ocado,name:central american style spice mix,Central American Style Spice Mix,362,approved,,0,1267.0,gpt-5.6-luna,"The ingredient is a generic Central American-style seasoning mix, so Mexican taco and fajita seasoning sachets are the closest direct products. More specific guacamole, chilli-con-carne, jerk, sauce-kit, and non-Central-American blends were excluded.","Fajita and taco seasonings were standing in for this blend; they are a substitute, not the thing.",human,2026-07-21 17:43:38.842002,2026-07-28 19:38:53.303049,0,,,mass
ocado,name:chantenay carrots,Chantenay Carrots,50,approved,,0,50.0,gpt-5.6-luna,,,human,2026-07-23 22:36:19.659074,2026-07-23 22:50:45.777970,0,,,mass
ocado,name:char siu paste,Char Siu Paste,46,approved,,0,105.8,gpt-5.6-luna,,,human,2026-07-23 22:37:11.170890,2026-07-23 22:37:58.598499,0,,,mass
ocado,name:charlie bigham s lasagne,Charlie Bigham's Lasagne,5,approved,,0,49.75,gpt-5.6-luna,"Vegetable lasagne products were excluded because they are a different recipe/product, not the specified Charlie Bigham's Lasagne.",,human,2026-07-24 16:54:34.868028,2026-07-25 10:22:01.248816,0,,,mass
ocado,name:cheese sauce,Cheese Sauce,7,approved,,0,22.75,gpt-5.6-luna,"Several candidates are direct ready-made cheese sauces. The mixes and béchamel products are included only as lower-ranked form-different alternatives; unrelated pasta sauces, dips, meals and cooking cream were rejected.",,human,2026-07-24 10:59:11.355403,2026-07-24 16:46:20.814402,0,,,mass
ocado,name:chermoula spice mix,Chermoula Spice Mix,318,approved,,0,1113.0,gpt-5.6-luna,,"Seasoned Pioneers sell the blend itself, at a fifth of Zest & Zing's price per kg.",human,2026-07-21 17:45:41.345722,2026-07-28 19:38:52.726310,0,,,mass
ocado,name:cherry plum tomatoes,Cherry Plum Tomatoes,89,approved,,0,84.55,gpt-5.6-luna,Baby plum tomatoes are the standard close retail equivalent of cherry plum tomatoes. Other cherry tomato products were not included because they are not specifically plum tomatoes.,,human,2026-07-23 15:53:09.814316,2026-07-23 22:35:28.670467,0,,,mass
ocado,name:cherry tomatoes,Cherry Tomatoes,63,approved,,0,63.0,gpt-5.6-luna,Fresh Ocado and M&S cherry tomato products are the best direct matches. Preserved/canned cherry tomato products are included only as lower-ranked form-different options.,,human,2026-07-23 22:23:29.698618,2026-07-23 22:38:37.501090,0,,,mass
ocado,name:chervil,Chervil,6,approved,,0,15.0,gpt-5.6-luna,The coriander product is a different herb and is not a match.,,human,2026-07-24 11:01:10.373002,2026-07-24 16:48:16.737927,0,,,mass
ocado,name:chestnut mushrooms,Chestnut Mushrooms,192,approved,,0,211.2,gpt-5.6-luna,Several candidates are exact chestnut mushrooms. Standard Ocado chestnut mushrooms are the best default; baby chestnut and portabellini products are included only as form-different alternatives.,,human,2026-07-21 17:53:17.715788,2026-07-23 11:03:20.110275,0,,,mass
ocado,name:chettinad style paste,Chettinad Style Paste,5,no_match,,0,,,Ocado returned no products for this name — try rewording the search.,,auto,2026-07-24 16:54:35.006881,2026-07-24 16:54:35.006890,0,,,mass
ocado,name:chicken breasts,Chicken Breasts,1,alias,,0,,,,,human,2026-07-25 10:31:48.624988,2026-07-25 10:31:48.643661,0,,name:british chicken breasts,mass
ocado,name:chicken broth paste,Chicken Broth Paste,17,approved,,1,33.15,gpt-5.6-luna,"No direct plain chicken broth paste was found. Bay's Kitchen Concentrated Chicken Stock is the best functional substitute. The Knorr product is flavoured with lemon and pepper, so it is not a suitable plain match.",,human,2026-07-23 23:15:35.697619,2026-07-23 23:19:09.112467,0,Chicken stock pot,,mass
ocado,name:chicken drumstick,Chicken Drumstick,7,approved,160.0,0,15.05,gpt-5.6-luna,"Excluded seasoned or cooked BBQ/roast products, mixed thigh-and-drumstick packs, drum fillets, and premium or poorer-value alternatives.",,human,2026-07-24 10:59:19.134501,2026-07-27 20:11:07.274226,0,,,count
ocado,name:chicken gyozas,Chicken Gyozas,11,approved,,0,77.55,gpt-5.6-luna,Chicken soup dumplings were rejected because they are a different dumpling style and form.,,human,2026-07-23 23:44:03.946836,2026-07-24 10:48:46.628457,0,,,mass
ocado,name:chicken mini fillets,Chicken Mini Fillets,7,alias,,0,21.7,gpt-5.6-luna,"Accepted products are raw chicken mini fillets, with fresh Ocado options ranked highest for value and pack size. Frozen mini fillets are included lower as a form difference. Seasoned, cooked, breaded, tendered, thigh, stir-fry and prepared-meal products were rejected.",,human,2026-07-24 10:59:26.016111,2026-07-24 16:46:27.773336,0,,name:british chicken mini fillets,mass
