retailer,ingredient_key,sku,rank,match_type,accepted,reason,source,llm_rank
ocado,name:bamboo skewers,a3b870d3-8f1b-4df7-b5d7-055c08818fb5,3,exact,1,"Clearly bamboo skewers and good value in a 50-pack, but the shorter 18 cm length may be less versatile.",human,
ocado,name:bamboo skewers,14c1102d-6d26-4f08-a341-b2526d83ee84,4,exact,1,"Extra-long flat bamboo kebab skewers, suitable where longer skewers are wanted; smaller pack and higher unit price.",human,
ocado,name:bamboo skewers,a56a0ca4-de88-46e7-8084-f7939d1d3e85,5,exact,1,"Bamboo skewers in a 50-pack; suitable, though less clearly specified and less good value than the Tala options.",human,
ocado,name:bamboo skewers,3f68a127-33a6-4a2b-af1d-d322309fc48a,6,exact,1,"Long bamboo skewers suitable for kebabs, but unusually expensive per skewer and only 25 per pack.",human,
ocado,name:bamboo skewers,9b469725-75b1-4482-9bb3-fd1678629dd8,7,form_differs,1,"Genuine bamboo skewers, but mini-sized and therefore better for appetisers or small portions than standard recipe skewers.",human,
ocado,name:bao buns,81711ec6-d669-487c-a765-ad5e3cddb15e,1,exact,1,Plain bao buns in a suitable 8-pack; the best direct match for recipes calling for bao buns without a specified filling.,human,
ocado,name:bao buns,58416ffb-5857-4e58-8b11-cfea490ccd9c,2,form_differs,1,"Bao buns, but mini-sized and frozen; usable when smaller buns are acceptable.",human,
ocado,name:basa fillets,9369e1c9-1f89-4101-bdc9-3f9104d92259,1,exact,1,,human,
ocado,name:basa fillets,4b6d940a-178c-4859-ab49-eaa9fa7158e7,2,exact,1,,human,
ocado,name:basil,942ef4fe-68c4-4e06-a4e1-0d8101efa2a0,1,exact,1,"Fresh basil in a convenient 30g pack, closely matching the typical 12g recipe usage and offering the best value.",human,
ocado,name:basil,2da444c9-2af5-4643-966f-4180aa725a4e,2,exact,1,"Fresh basil in a suitable 25g pack; a good alternative, though less value than Ocado Basil.",human,
ocado,name:basil,1b45ae55-4105-41ce-bd09-4c9e8d203540,3,exact,1,"Fresh basil in a smaller 15g pack, well suited to recipes using around 12g.",human,
ocado,name:basil,43e9ba7a-f76a-4fbc-b103-ed0604ac121e,4,exact,1,Fresh basil in a large 100g pack; useful for repeated cooking but substantially more than the typical recipe amount and with weaker ratings.,human,
ocado,name:basil,7f43b379-8ec1-453e-baad-5a56c34d637e,5,form_differs,1,Basil plant rather than a packaged cut herb; it is the right ingredient but requires harvesting and may have variable usable quantity.,human,
ocado,name:basil,73eff1a2-085c-46d6-b142-b416c4ca3070,6,form_differs,1,Chopped frozen basil; the correct herb but frozen and pre-chopped rather than fresh basil leaves.,human,
ocado,name:basil,d5371ccc-7c63-4de8-858e-19b90bfcf1b9,7,form_differs,1,"Chopped frozen basil from Ocado; suitable where frozen basil is acceptable, but not equivalent to fresh leaves.",human,
ocado,name:basil,1b523e4b-4b5b-46e5-829d-159f8637d244,8,form_differs,1,Dried basil is the correct herb but has a substantially different flavour and texture from fresh basil; use a smaller quantity.,human,
ocado,name:basil pesto,dba2f00c-06be-44b4-b9ac-313257611359,1,exact,1,Ocado own-brand classic green/basil pesto; good-value 190g jar suits repeated 30g recipe uses.,llm,
ocado,name:basil pesto,5ef4b00b-23ac-45ee-8164-bae00ebe42c9,2,exact,1,Good-value 190g basil pesto with a suitable jar size for typical recipe usage.,llm,
ocado,name:basil pesto,4c0a4c9b-6a37-4d97-b790-448427e43372,3,exact,1,Classic basil pesto in a good-value 190g jar; suitable standard option.,llm,
ocado,name:basil pesto,86d9c60d-eeb4-4c1f-88d8-2efb46ebb030,4,exact,1,"Basil pesto in a convenient 190g jar, with a good rating and moderate price.",llm,
ocado,name:basil pesto,d84e7e4a-a337-47aa-90c2-1ad2b97c56e3,5,exact,1,Genovese-style basil pesto; 190g is well matched to typical recipe quantities.,llm,
ocado,name:basil pesto,6ecb05f0-6f4f-4fd7-a6bb-5233bb3b575c,6,exact,1,Classic basil pesto with a particularly good price per kilogram and useful 350g size for frequent use.,llm,
ocado,name:basil pesto,5cd1dc38-f72e-41b5-93e7-d1b6464919c6,7,exact,1,"Basil pesto in a compact 45g pot, useful when only around 30g is needed and leftovers are undesirable.",llm,
ocado,name:basil pesto,984e7954-5f0b-44ee-a5af-7e2a6f997eb7,8,exact,1,"Classic basil pesto supplied as two 45g pots, convenient for recipes using about 30g per occasion.",llm,
ocado,name:basil pesto,faf92b77-b5de-431a-80c0-3b955c555023,9,exact,1,"Basil pesto in a 190g jar and a suitable direct match, but weaker value and rating than the preferred options.",llm,
ocado,name:basil pesto,9670b4dc-0819-450e-b994-5b3f97698fc6,10,exact,1,Vegan basil pesto; a direct basil-pesto option for recipes where dairy-free ingredients are acceptable.,llm,
ocado,name:basil pesto,d06d8913-1d6f-4dc9-a52b-a1d3be73727f,11,exact,1,"Vegan basil pesto in a 190g jar; suitable direct alternative, especially for dairy-free diets.",llm,
ocado,name:basil pesto,0de2bd58-9e8c-40df-b99c-5c1aa30c6c5d,12,exact,1,"Basil pesto in a 180g jar at a reasonable price; suitable, though less clearly standard than the classic options.",llm,
ocado,name:basil pesto,917ec7a9-71ce-418c-80fa-aa9cf13e7285,13,exact,1,Genovese-style basil pesto in a 190g jar; a valid but less value-oriented direct match.,llm,
ocado,name:basmati rice,7d3abc4d-95ea-4ece-a65b-9ff4933b327c,1,exact,1,"Good-value plain basmati rice in a convenient 500g pack, well suited to occasional recipe use.",human,
ocado,name:basmati rice,ea77c523-6ad9-48f6-b867-ee661d698495,2,exact,1,Ocado own-brand plain basmati rice and the best-value standard pack; suitable for typical 150g recipe quantities.,human,
ocado,name:basmati rice,2a40ab48-bf89-4473-bcde-205e8c05787a,3,exact,1,Plain basmati rice in a 2kg pack at strong value; appropriate for frequent use.,human,
ocado,name:basmati rice,4e3627c6-3723-4f2b-9034-aabc0e6705b4,4,exact,1,Tilda Pure Basmati Rice is a direct match in a practical 1kg pack.,human,
ocado,name:basmati rice,a000983d-aae1-495a-ba80-83539113d4e4,5,exact,1,"Ocado own-brand plain basmati rice with excellent value, suitable if a larger household pack is useful.",human,
ocado,name:basmati rice,6d95f383-cc13-4048-bd7f-7e8cfce55abc,6,exact,1,"Tilda plain basmati rice in a smaller 500g pack, useful where freshness and compact storage matter.",human,
ocado,name:basmati rice,6bb9b5d2-c8a1-495b-b110-65574d008780,7,exact,1,M&S plain basmati rice and good value in a 1kg pack.,human,
ocado,name:basmati rice,47f116a7-97c3-4822-a135-693081088d30,8,exact,1,Laila plain basmati rice in a 2kg pack; a reasonable budget alternative for regular use.,human,
ocado,name:basmati rice,86ac2241-e1e0-4d24-a777-7ed54682ea5e,9,exact,1,"Akash plain basmati rice in a 1kg pack; a valid alternative, though less highly rated than the leading options.",human,
ocado,name:basmati rice,cf460e31-0250-46cd-87ef-5fdb4d59ecec,10,exact,1,"India Gate Classic Pure Basmati Rice is a direct match in a 2kg pack, but costs more than the value options.",human,
ocado,name:bay leaf,21995c6e-137b-41b2-97af-46ca78ad4e2b,1,exact,1,Good-value dried bay leaves with a useful 6g pack size and strong customer rating.,human,
ocado,name:bay leaf,ebf6d896-80f4-48cb-86f4-9fefc95093ed,2,form_differs,1,Fresh bay leaves are the correct ingredient and the 10-leaf pack is close to the typical recipe quantity of about 14 leaves.,human,
ocado,name:bay leaf,f76ce29c-2c35-477a-a684-a5155facf6b0,3,exact,1,"Ocado own-brand dried bay leaves; a suitable small pack, though less economical than the larger value option.",human,
ocado,name:bay leaf,fc397ade-2d4d-4f03-9dcb-ec0aab027df4,4,exact,1,"Correct dried bay leaves in a useful 8g pack, but more expensive than comparable options.",human,
ocado,name:bay leaf,e6a1a304-ceee-40c0-9605-9a0beed59dd3,5,exact,1,"Correct dried bay leaves, but the 2g pack is relatively small and costly per gram.",human,
ocado,name:bay leaf,8285d290-e314-48d8-93bb-09435e8737aa,6,exact,1,"Correct dried bay leaves, but poor value for the 3g pack and relatively low rating.",human,
ocado,name:bbq sauce,924b5e78-a42b-4b51-b12e-dd598f130f60,1,exact,1,Good-value standard BBQ sauce in a useful 500g pack; the best default for a generic recipe ingredient.,human,
ocado,name:bbq sauce,2737f63b-1d4c-4c8c-96c3-1739a615139d,2,exact,1,Standard BBQ sauce with an excellent rating and a recipe-friendly 465g pack.,human,
ocado,name:bbq sauce,39cea52a-0072-45b4-aec2-c06d8a8974b8,3,exact,1,"Well-rated classic BBQ sauce; 480g is a practical size, though slightly less good value than the options above.",human,
ocado,name:bbq sauce,1f13abf4-443b-49c2-8063-cffc89d8fce9,4,exact,1,Popular original BBQ sauce with a good 300ml pack for recipes using around 32–64g.,human,
ocado,name:bbq sauce,0d49f830-d63b-431b-bd28-86812a43e68a,5,exact,1,Good-value standard BBQ sauce in a convenient 320g pack.,human,
ocado,name:bbq sauce,ebaa9ab8-a0c7-44e0-a622-96bbe8b91810,6,exact,1,"Highly rated classic BBQ sauce, although the 665g pack is larger than typical recipe usage requires.",human,
ocado,name:bbq sauce,c3d53b44-e566-46a1-ab6d-2f5147882155,7,exact,1,Well-rated original BBQ sauce in a larger 553g pack.,human,
ocado,name:bbq sauce,d3eecb04-524f-4c13-be97-60a1ae6a3d93,8,exact,1,"Standard BBQ sauce in a useful 315g pack, but less economical than higher-ranked choices.",human,
ocado,name:bbq sauce,6d71a737-c83c-4fea-b80f-d311cb3386a1,9,exact,1,Good-value sweet and sticky BBQ sauce; suitable when a sweeter profile is acceptable.,human,
ocado,name:bbq sauce,9be04083-ab0a-4ffa-adaf-7b4a78fbf884,10,exact,1,Standard BBQ sauce in a convenient 300g pack with a solid rating.,human,
ocado,name:bbq sauce,deb48a3c-bd0a-4657-939b-6b64cb80f7b8,11,exact,1,"Original BBQ sauce with a good rating, but the 510g pack is relatively large.",human,
ocado,name:bbq sauce,5f767504-bd09-4e9a-b108-7f9263deb249,12,exact,1,Good-rated honey-flavoured BBQ sauce; suitable when sweetness is compatible with the recipe.,human,
ocado,name:bbq sauce,6436ce4d-f704-4c1b-a7d5-f200fd9939b9,13,exact,1,"Honey-flavoured BBQ sauce in a useful 465g pack, but less neutral than classic BBQ sauce.",human,
ocado,name:bbq sauce,cbc93e93-d2bc-4821-bcb4-c257e4374d71,14,exact,1,Well-rated sweet and sticky BBQ sauce in a moderate 325g pack.,human,
ocado,name:bbq sauce,d41ebb1c-0cb1-45f4-b0af-01572a1bc0b3,15,exact,1,BBQ sauce in a 510g pack; acceptable but less neutral and less good value than classic options.,human,
ocado,name:bbq sauce,d1565a30-717d-4398-ab18-cafd77df834f,16,exact,1,Jerk-style BBQ sauce; it is a genuine BBQ sauce but adds a distinctive Caribbean flavour.,human,
ocado,name:bbq sauce,b0e226ec-ee80-4fa5-8c9a-d97304f21c2d,17,exact,1,Jerk-style BBQ sauce; suitable only where its distinctive flavour is acceptable.,human,
ocado,name:bbq sauce,a42b0a66-4487-4e93-9895-a673bfe27b60,18,exact,1,Jerk BBQ sauce in a smaller pack; genuine ingredient but not a neutral default.,human,
ocado,name:bbq sauce,6afec239-08c6-47b1-8b7e-978f3f6dc543,19,exact,1,BBQ sauce with smoked paprika; suitable but more specifically flavoured and relatively expensive.,human,
ocado,name:bbq sauce,5696a997-509b-4f88-b7df-ae030033eaef,20,exact,1,"Natural BBQ sauce in a recipe-friendly 250g pack, but relatively expensive and only moderately rated.",human,
ocado,name:bbq sauce,735ed125-9abf-4e5f-a429-ebb69b0094aa,21,exact,1,BBQ sauce in a 250ml pack; acceptable but premium-priced for a generic ingredient.,human,
ocado,name:bbq sauce,060d4818-3c71-4847-9d81-a779c0a8b139,22,exact,1,BBQ sauce with a spicy/sweet profile; genuine sauce but not a neutral default.,human,
ocado,name:bbq sauce,20da0730-d455-4e82-bab0-3176725d9c93,23,exact,1,Honey BBQ sauce; genuine ingredient but its sweetness may not suit all generic BBQ sauce recipes.,human,
ocado,name:bbq sauce,fb0cb30f-355c-48be-a13a-019743392674,24,exact,1,Smoky and sweet BBQ sauce with a distinctive beer flavour; usable but not a neutral default.,human,
ocado,name:bbq sauce,2f563fcd-caf8-4624-a502-4f7d886315e0,25,exact,1,Unsweetened BBQ sauce; genuine but its unusual formulation and low rating make it a poor default.,human,
ocado,name:beef meatballs,bcdcba9f-f5be-4c4f-ace1-05f6282a0e62,1,exact,1,"Plain beef meatballs in a practical 300g pack, good value and suitable for the typical 240–330g recipe usage.",human,
ocado,name:beef meatballs,364f6bcf-671e-430a-a49e-4f0f4098f9d2,2,exact,1,Ocado own-brand beef meatballs with a well-suited 336g pack size; reasonably priced despite being organic.,human,
ocado,name:beef meatballs,a7ea6444-dc51-4ce7-9c3b-1404824f0045,3,exact,1,"330g pack closely matches the most common recipe quantity and has a strong rating, though it is less economical than the leading options.",human,
ocado,name:beef meatballs,60280d89-585b-497a-b8ba-252f62616d38,4,exact,1,Plain British beef meatballs in a well-sized 300g pack at a fair price.,human,
ocado,name:beef meatballs,98f8d412-046a-45da-8ca4-57bb550cab10,5,form_differs,1,"Beef meatballs in a useful 240g pack, but specifically mini meatballs, so size differs from a standard meatball preparation.",human,
ocado,name:beef meatballs,18b4fc30-735c-451a-b069-b71338e241c3,6,form_differs,1,"Genuine beef meatballs and good value, but frozen and supplied in a large 600g pack, which is more than the usual recipe quantity.",human,
ocado,name:beef meatballs,1b2f002f-7a05-4739-bbd6-c6484ae0227c,7,exact,1,"Organic British beef meatballs in a suitable 300g pack, but more expensive and with a relatively modest rating.",human,
ocado,name:beef meatballs,37493e0a-3644-4010-ad6b-1c3e136c055d,8,exact,1,"Beef meatballs in a 400g pack, but the larger quantity, higher price and low rating make it a weaker default.",human,
ocado,name:beef meatballs,17f2ab08-57a4-4c43-abe9-ef3acd5d0da2,9,exact,1,"Genuine beef meatballs and good value in a 600g pack, but the large size and low rating reduce suitability as a default.",human,
ocado,name:beef rump steak,dac7c879-2fa8-42ad-bb42-cd82c8dcdf77,1,exact,1,"Ocado own-brand beef rump steak, with a 255g pack closely matching the typical 250g recipe quantity and offering the best value.",human,
ocado,name:beef rump steak,14ec8fa7-e8e0-464e-92d4-68c5e077b8cc,2,exact,1,Genuine rump steak in a convenient 225g pack; good rating and reasonable price for a matured steak.,human,
ocado,name:beef rump steak,3be932bb-6f21-494c-a6c5-b55a64e87f8c,3,exact,1,"Genuine M&S Aberdeen Angus rump steak in a recipe-suitable 225g pack, though substantially more expensive than the Ocado option.",human,
ocado,name:beef rump steak,783b42d6-6333-4721-9b1c-4b0c50d4f2c6,4,exact,1,"Ocado organic beef rump steak in a 225g pack, close to the typical usage, but less good value than the standard Ocado steak.",human,
ocado,name:beef rump steak,dce08a70-c002-4b9e-b13d-77185498fd30,5,exact,1,M&S organic rump steak in a suitable 225g pack; valid ingredient match but relatively expensive and lower rated.,human,
ocado,name:beef sizzler steaks,adb6ecc1-ceee-4ed8-9d2a-efbaf790ca16,1,exact,1,Direct match for beef sizzler steaks; the 340g pack is likely a convenient four-steak pack and is good value.,human,
ocado,name:beef stock paste,25fcabfd-db23-46f6-ab3c-b13bd6838fab,1,exact,1,Beef stock pot with a concentrated paste-like format; good-value 8-pack and suitable for adding small amounts such as 10g.,human,
ocado,name:beef stock paste,982ac75a-c1b0-4c62-9f3d-7d252c6906f0,2,exact,1,"Direct beef stock pot product in a paste format, with a low pack price and good rating.",human,
ocado,name:beef stock paste,a01fd0d7-c341-40f1-98db-9f8769cfde6e,3,exact,1,"Concentrated beef stock pot and a close direct match, though slightly more expensive per kilogram than the larger Knorr pack.",human,
ocado,name:beef stock paste,1659270c-c38a-468f-924b-a71aeb81e1b4,4,exact,1,"Reduced-salt beef stock pot in a concentrated paste format; suitable, though the smaller 20g pots are less convenient for a 10g recipe quantity.",human,
ocado,name:beef stock paste,963a178d-a520-438b-8939-20914f4fb0a4,5,form_differs,1,"Concentrated beef stock, but supplied as a liquid rather than paste/stock pots; a good direct substitute.",human,
ocado,name:beef stock paste,fbbd77ba-ff85-4275-9519-d5346c541d30,6,form_differs,1,Beef stock cubes are the correct flavour but a dry compressed form rather than paste; each cube is conveniently sized near the typical 10g amount.,human,
ocado,name:beef stock paste,12565ae0-4884-4fd8-b8e3-48d582881bfe,7,form_differs,1,"Beef stock cubes and therefore a usable substitute, although the cubes are slightly larger than the typical 10g recipe quantity.",human,
